symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
DXCM,2013-03-31,False,Q1,2013,10-Q,29600000.0,-10900000.0,-11100000.0,-0.16,-0.16,0.0,98800000.0,71300000.0,16200000.0,18900000.0,73600000.0,-4500000.0,12600000.0,2700000.0
DXM,2013-03-31,False,Q1,2013,10-Q,0.0,0.0,0.0,,,0.0,0.1,,,0.1,0.1,0.0,0.0,0.0
DXM,2013-06-30,False,Q2,2013,10-Q,345000000.0,-136000000.0,-68000000.0,-4.56,-4.56,0.0,3701000000.0,893000000.0,532000000.0,244000000.0,-6000000.0,139000000.0,142000000.0,-209000000.0
DXM,2013-09-30,False,Q3,2013,10-Q,397000000.0,-142000000.0,-132000000.0,-7.66,-7.66,0.0,3358000000.0,793000000.0,461000000.0,234000000.0,-142000000.0,250000000.0,133000000.0,-321000000.0
DHIL,2012-12-31,False,FY,2012,10-K,66604790.0,24428491.0,16930892.0,5.44,5.44,8.0,41235917.0,,,7870908.0,21735707.0,24546693.0,-7381236.0,-24537317.0
DMND,2013-04-30,False,Q3,2013,10-Q,184905000.0,-1880000.0,-15582000.0,-0.71,-0.71,0.0,1240900000.0,251269000.0,200008000.0,7225000.0,309261000.0,43864000.0,884000.0,-40822000.0
DMND,2013-01-31,False,Q2,2013,10-Q,220844000.0,24634000.0,9968000.0,0.46,0.43,0.0,1274975000.0,276040000.0,242228000.0,4583000.0,328577000.0,59726000.0,-4391000.0,-54010000.0
DHIL,2013-03-31,False,Q1,2013,10-Q,18356174.0,6627615.0,5330733.0,1.67,1.67,0.0,41102998.0,,,5399980.0,33158456.0,-2165671.0,-305257.0,0.0
DMND,2013-07-31,False,FY,2013,10-K,864012000.0,-118264000.0,-163232000.0,-7.48,-7.48,0.0,1172315000.0,231105000.0,290645000.0,5885000.0,166720000.0,44261000.0,-1870000.0,-40881000.0
DMND,2013-10-31,False,Q1,2014,10-Q,234668000.0,-26257000.0,-42153000.0,-1.92,-1.92,0.0,1307218000.0,362178000.0,451563000.0,10157000.0,140011000.0,12837000.0,-1274000.0,-5536000.0
DMND,2013-01-31,True,Q2,2013,10-Q,220844000.0,24634000.0,9966000.0,0.46,-0.37,0.0,1274975000.0,276040000.0,242228000.0,4583000.0,328577000.0,59726000.0,1704000.0,-60105000.0
DHIL,2013-06-30,False,Q2,2013,10-Q,19893096.0,7151691.0,4711545.0,1.45,1.45,0.0,52938295.0,,,12849477.0,39329152.0,7369730.0,-2334429.0,-56732.0
DHIL,2013-09-30,False,Q3,2013,10-Q,20779915.0,7469601.0,5361736.0,1.7,1.67,0.0,66183415.0,,,26396118.0,45728772.0,21495602.0,-2403873.0,-566519.0
FANG,2013-09-30,False,Q3,2013,10-Q,57791000.0,29423000.0,14596000.0,0.33,0.33,0.0,1465896000.0,91915000.0,109451000.0,53100000.0,822938000.0,91647000.0,-830172000.0,765267000.0
FANG,2013-03-31,False,Q1,2013,10-Q,28909000.0,8662000.0,5396000.0,0.15,0.15,0.0,648463000.0,34516000.0,76336000.0,5516000.0,468034000.0,16855000.0,-74094000.0,36397000.0
FANG,2013-06-30,False,Q2,2013,10-Q,45394000.0,19383000.0,14471000.0,0.37,0.36,0.0,798639000.0,116536000.0,97487000.0,81898000.0,627609000.0,49798000.0,-138675000.0,144417000.0
FANG,2012-12-31,False,FY,2012,10-K,97455000.0,17307000.0,-36521000.0,0.6,0.6,0.0,606701000.0,50275000.0,79232000.0,26358000.0,462068000.0,49692000.0,-183078000.0,152785000.0
DGII,2013-06-30,False,Q3,2013,10-Q,48824000.0,1892000.0,1528000.0,0.06,0.06,0.0,296866000.0,149886000.0,20779000.0,45892000.0,272262000.0,8108000.0,-12682000.0,-8606000.0
DGII,2012-12-31,False,Q1,2013,10-Q,46991000.0,1672000.0,1230000.0,0.05,0.05,0.0,298477000.0,158597000.0,18996000.0,52010000.0,275670000.0,2288000.0,-6746000.0,-3781000.0
DGII,2013-03-31,False,Q2,2013,10-Q,48197000.0,419000.0,1000000.0,0.04,0.04,0.0,295596000.0,138811000.0,19188000.0,42357000.0,272456000.0,3350000.0,-14175000.0,-5874000.0
DGII,2013-09-30,False,FY,2013,10-K,195381000.0,7547000.0,5805000.0,0.22,0.22,0.0,299953000.0,149304000.0,21290000.0,41320000.0,274266000.0,11748000.0,-19739000.0,-10790000.0
DMRC,2013-09-30,False,Q3,2013,10-Q,7425000.0,-2023000.0,-841000.0,-0.12,-0.12,0.11,58503000.0,39638000.0,4266000.0,5079000.0,53832000.0,4665000.0,-3198000.0,-3254000.0
DMRC,2013-06-30,False,Q2,2013,10-Q,10470000.0,1356000.0,568000.0,0.08,0.08,0.11,59517000.0,40322000.0,4560000.0,8305000.0,54466000.0,6149000.0,-2367000.0,-2343000.0
DMRC,2013-03-31,False,Q1,2013,10-Q,10243000.0,1644000.0,909000.0,0.13,0.13,0.11,59185000.0,38782000.0,5028000.0,9630000.0,53650000.0,3344000.0,869000.0,-1449000.0
DMRC,2012-12-31,True,FY,2012,10-K,44375000.0,14594000.0,7846000.0,1.16,1.12,0.33,57331000.0,37501000.0,3655000.0,6866000.0,53003000.0,15601000.0,-9754000.0,-2400000.0
DMRC,2012-12-31,False,FY,2012,10-K,44375000.0,14594000.0,7846000.0,1.16,1.12,0.33,57331000.0,37501000.0,3655000.0,6866000.0,53003000.0,15601000.0,-9754000.0,-2400000.0
DIGIRAD,2013-03-31,False,Q1,2013,10-Q,11546000.0,-2409000.0,-2419000.0,-0.13,-0.13,0.0,42744000.0,37485000.0,8368000.0,15536000.0,34119000.0,-1169000.0,-2818000.0,9000.0
DIGIRAD,2013-06-30,False,Q2,2013,10-Q,12890000.0,-632000.0,-616000.0,-0.03,-0.03,0.0,39319000.0,34123000.0,8195000.0,12948000.0,30829000.0,-1564000.0,-2213000.0,-2789000.0
DIGIRAD,2013-09-30,False,Q3,2013,10-Q,12413000.0,2432000.0,2512000.0,0.14,0.14,0.0,41983000.0,37192000.0,8409000.0,17638000.0,33310000.0,819000.0,254000.0,-2949000.0
DGLY,2013-03-31,False,Q1,2013,10-Q,4780549.0,-181417.0,-113695.0,0.06,0.05,0.0,13074930.0,10922622.0,1902677.0,394745.0,8118900.0,-127406.0,-164785.0,-16236.0
DGLY,2012-12-31,False,FY,2012,10-K,17618108.0,-1686518.0,-1970989.0,-0.97,-0.97,0.0,13344736.0,11284337.0,2388413.0,703172.0,7901713.0,-440972.0,-1078093.0,-48156.0
DGLY,2013-09-30,False,Q3,2013,10-Q,4488527.0,-836662.0,-905836.0,-0.42,-0.42,0.0,13917002.0,11776897.0,4950490.0,363458.0,8345482.0,-741262.0,-283530.0,685078.0
DGLY,2013-06-30,False,Q2,2013,10-Q,5051895.0,-21239.0,-67151.0,-0.03,-0.03,0.0,13895288.0,11730511.0,5021325.0,209457.0,8243270.0,-234179.0,-226201.0,-33335.0
DIGIRAD,2012-12-31,False,FY,2012,10-K,50513000.0,-5098000.0,-4924000.0,-0.26,-0.26,0.0,44909000.0,39448000.0,8284000.0,19514000.0,36449000.0,-1082000.0,-2715000.0,-728000.0
MNDL,2013-09-30,False,Q2,2014,10-Q,6996000.0,-3892000.0,-6222000.0,-0.25,-0.25,0.0,30515000.0,14294000.0,11036000.0,7806000.0,19241000.0,-3893000.0,805000.0,11267000.0
MNDL,2013-06-30,False,Q1,2013,10-Q,5092000.0,-4153000.0,-5686000.0,-0.3,-0.3,0.0,24299000.0,7478000.0,17338000.0,1553000.0,4838000.0,-1594000.0,-792000.0,2700000.0
MNDL,2013-03-31,True,FY,2013,10-K,6025000.0,-12380000.0,-14161000.0,-0.8,-0.8,0.0,12485000.0,3992000.0,9655000.0,1149000.0,737000.0,-6865000.0,-3369000.0,2550000.0
MNDL,2013-03-31,False,FY,2013,10-K,6025000.0,-12380000.0,-14161000.0,-0.8,-0.8,0.0,12485000.0,3992000.0,9655000.0,1149000.0,737000.0,-6865000.0,-3369000.0,2550000.0
MNDL,2012-12-31,False,Q3,2012,10-Q,2049000.0,-3579000.0,-4214000.0,-0.05,-0.05,0.0,14299000.0,4585000.0,8779000.0,1641000.0,2968000.0,-5862000.0,-3357000.0,2000000.0
DCOM,2012-12-31,False,FY,2012,10-K,219803000.0,,40124000.0,1.18,1.17,0.0,3905399000.0,,,79076000.0,391574000.0,72705000.0,149568000.0,-187457000.0
DISCA,2013-03-31,False,Q1,2013,10-Q,1156000000.0,414000000.0,231000000.0,0.64,0.63,0.0,14421000000.0,4013000000.0,1101000000.0,2360000000.0,6242000000.0,131000000.0,-150000000.0,1182000000.0
DISCA,2013-09-30,False,Q3,2013,10-Q,1375000000.0,499000000.0,255000000.0,0.72,0.71,0.0,14867000000.0,2364000000.0,1135000000.0,439000000.0,6225000000.0,930000000.0,-1941000000.0,254000000.0
DISCA,2013-06-30,False,Q2,2013,10-Q,1467000000.0,564000000.0,297000000.0,0.83,0.82,0.0,14687000000.0,2265000000.0,1002000000.0,375000000.0,6273000000.0,470000000.0,-1964000000.0,680000000.0
DIOD,2013-06-30,False,Q2,2013,10-Q,214379000.0,10238000.0,8635000.0,0.19,0.18,0.0,1171574000.0,642886000.0,176080000.0,213546000.0,727911000.0,61173000.0,-144957000.0,143240000.0
DISCA,2012-12-31,True,FY,2012,10-K,4487000000.0,1855000000.0,943000000.0,2.51,2.48,0.0,12930000000.0,2730000000.0,946000000.0,1201000000.0,6293000000.0,1099000000.0,-643000000.0,-305000000.0
DISCA,2012-12-31,False,FY,2012,10-K,4487000000.0,1855000000.0,943000000.0,2.51,2.48,0.0,12930000000.0,2730000000.0,946000000.0,1201000000.0,6293000000.0,1099000000.0,-643000000.0,-305000000.0
DCOM,2013-09-30,False,Q3,2013,10-Q,45294000.0,,10587000.0,0.3,0.3,0.0,4015325000.0,,,65713000.0,422745000.0,48607000.0,-132305000.0,70335000.0
DCOM,2013-06-30,False,Q2,2013,10-Q,47357000.0,,11994000.0,0.34,0.34,0.0,3951243000.0,,,61291000.0,408905000.0,34898000.0,-72141000.0,19458000.0
DIOD,2013-09-30,False,Q3,2013,10-Q,224510000.0,20262000.0,13619000.0,0.29,0.28,0.0,1202120000.0,672265000.0,183336000.0,204214000.0,753337000.0,77834000.0,-169442000.0,136691000.0
DIOD,2013-03-31,False,Q1,2013,10-Q,176964000.0,3776000.0,-1926000.0,-0.04,-0.04,0.0,1144638000.0,611889000.0,158916000.0,200205000.0,712463000.0,31328000.0,-133252000.0,145276000.0
DIOD,2012-12-31,False,FY,2012,10-K,633806000.0,24896000.0,24152000.0,0.53,0.51,0.0,920063000.0,491410000.0,113518000.0,157121000.0,720440000.0,64221000.0,-77419000.0,38542000.0
DCOM,2013-03-31,False,Q1,2013,10-Q,46203000.0,,10524000.0,0.3,0.3,0.0,3982325000.0,,,141656000.0,400500000.0,18279000.0,-16536000.0,60837000.0
DSCO,2013-09-30,False,Q3,2013,10-Q,60000.0,-10813000.0,-12224000.0,-0.22,-0.22,0.0,23631000.0,21712000.0,11310000.0,21177000.0,5475000.0,-30420000.0,-204000.0,24909000.0
DSCO,2013-03-31,False,Q1,2013,10-Q,72000.0,-12620000.0,-12635000.0,-0.29,-0.29,0.0,29162000.0,26991000.0,13012000.0,26370000.0,9457000.0,-10235000.0,-120000.0,9833000.0
DISH,2013-06-30,False,Q2,2013,10-Q,3606133000.0,20673000.0,-11052000.0,-0.02,-0.02,0.0,20065801000.0,12161891000.0,4011900000.0,4093822000.0,369688000.0,1231267000.0,-3058375000.0,2314739000.0
DSCO,2013-06-30,False,Q2,2013,10-Q,182000.0,-10810000.0,-8627000.0,-0.18,-0.22,0.0,33907000.0,31907000.0,10348000.0,31253000.0,16816000.0,-20443000.0,-120000.0,24924000.0
DISH,2013-09-30,False,Q3,2013,10-Q,3601577000.0,397421000.0,314908000.0,0.69,0.68,0.0,20345240000.0,12338988000.0,3923072000.0,4793453000.0,725836000.0,1632316000.0,-2742893000.0,2297877000.0
DSCO,2012-12-31,False,FY,2012,10-K,195093.0,-37819000.0,-37315000.0,-0.95,-0.95,0.0,29943000.0,27806000.0,11699000.0,26892000.0,17653000.0,-32884000.0,-636000.0,50223000.0
DVCR,2013-03-31,False,Q1,2013,10-Q,79337000.0,-1098000.0,-1051000.0,-0.18,-0.18,0.055,114152000.0,45479000.0,31702000.0,2365000.0,17579000.0,-1465000.0,-1253000.0,-855000.0
DFRH,2012-12-30,False,FY,2012,10-K,77447208.0,1581243.0,180099.0,0.01,0.01,0.0,56544738.0,4205244.0,12934251.0,2700328.0,1503904.0,7592621.0,-31228585.0,24798795.0
AVCA,2012-12-31,False,FY,2012,10-K,308072000.0,-1875000.0,-3390000.0,-0.58,-0.58,0.22,114963000.0,46856000.0,31193000.0,5938000.0,18751000.0,3639000.0,-1205000.0,-3188000.0
DGICA,2013-03-31,False,Q1,2013,10-Q,133872592.0,,6475436.0,0.49,0.48,0.0,1352032681.0,,,23928800.0,404721614.0,1918007.0,9004196.0,-6794693.0
DLTR,2013-02-02,False,FY,2012,10-K,7394500000.0,920100000.0,619300000.0,2.7,2.68,0.0,2752000000.0,1473500000.0,676200000.0,399900000.0,1667300000.0,677700000.0,-261300000.0,-303400000.0
DGICA,2012-12-31,False,FY,2012,10-K,514982585.0,,23092620.0,1.75,1.74,0.0,1336889187.0,,,805000.0,400034094.0,24964625.0,-4757930.0,-13650783.0
HILL,2013-03-31,False,Q1,2013,10-Q,44480000.0,-518000.0,-981000.0,-0.01,-0.01,0.0,82009000.0,73685000.0,39745000.0,40297000.0,38879000.0,948000.0,-1195000.0,273000.0
DMLP,2012-12-31,False,FY,2012,10-K,63204000.0,38011000.0,38022000.0,1.2,1.2,0.0,123800000.0,26070000.0,487000.0,13792000.0,,56424000.0,,
HILL,2013-06-30,False,Q2,2013,10-Q,50683000.0,2145000.0,2077000.0,0.04,0.04,0.0,88115000.0,79714000.0,43073000.0,40402000.0,41645000.0,3002000.0,-2327000.0,-487000.0
DORM,2012-12-29,False,FY,2012,10-K,570420000.0,104231000.0,70962000.0,1.96,1.94,1.5,406309000.0,329675000.0,57311000.0,27708000.0,332872000.0,48911000.0,-18078000.0,-53390000.0
HILL,2013-09-30,False,Q3,2013,10-Q,52603000.0,1877000.0,1757000.0,0.03,0.03,0.0,92034000.0,83709000.0,44308000.0,40357000.0,44344000.0,5378000.0,-3096000.0,-2214000.0
HILL,2012-12-31,False,FY,2012,10-K,194548000.0,-9656000.0,-14950000.0,-0.18,-0.18,0.0,83937000.0,76187000.0,41901000.0,40315000.0,38775000.0,-2446000.0,-6078000.0,2895000.0
DMLP,2013-09-30,False,Q3,2013,10-Q,16440000.0,10718000.0,10749000.0,0.34,0.34,0.0,114700000.0,27171000.0,1530000.0,15765000.0,,42508000.0,,
DNBF,2012-12-31,False,FY,2012,10-K,5564000.0,,4907000.0,1.81,1.79,0.2,639568000.0,,,17149000.0,56705000.0,8248000.0,-49411000.0,25435000.0
DMLP,2013-06-30,False,Q2,2013,10-Q,17295000.0,11884000.0,12025000.0,0.38,0.38,0.0,116625000.0,25549000.0,1617000.0,13512000.0,,27678000.0,,
DMLP,2013-03-31,False,Q1,2013,10-Q,13218000.0,7648000.0,7648000.0,0.24,0.24,0.0,117994000.0,23650000.0,831000.0,14639000.0,,14635000.0,,
DORM,2013-06-29,False,Q2,2013,10-Q,162261000.0,30754000.0,19342000.0,0.53,0.53,0.0,446503000.0,363754000.0,56903000.0,39691000.0,371453000.0,21310000.0,-8983000.0,-344000.0
DORM,2013-09-28,False,Q3,2013,10-Q,177953000.0,35670000.0,22887000.0,0.63,0.62,0.0,489592000.0,399027000.0,77790000.0,48335000.0,393574000.0,36841000.0,-14846000.0,-1368000.0
DORM,2013-03-30,False,Q1,2013,10-Q,154443000.0,29908000.0,19072000.0,0.53,0.52,0.0,422947000.0,345659000.0,54437000.0,35149000.0,351897000.0,10581000.0,-2846000.0,-294000.0
DGICA,2013-06-30,False,Q2,2013,10-Q,135507635.0,,2628987.0,0.19,0.19,0.0,1374496656.0,,,24994444.0,384801383.0,16775976.0,-4214052.0,-7368770.0
DGICA,2013-09-30,False,Q3,2013,10-Q,138334960.0,,7653734.0,0.5700000000000001,0.5700000000000001,0.0,1389645513.0,,,22792517.0,389078680.0,32462115.0,-23107307.0,-6363581.0
DISH,2013-03-31,False,Q1,2013,10-Q,3555224000.0,452253000.0,215598000.0,0.48,0.47,0.0,17654399000.0,9336561000.0,3872560000.0,2930842000.0,319954000.0,686462000.0,-1364736000.0,2748000.0
DLTR,2013-11-02,False,Q3,2013,10-Q,1884700000.0,204300000.0,125400000.0,0.58,0.58,0.0,2882800000.0,1487800000.0,766800000.0,147100000.0,959000000.0,366700000.0,-269400000.0,-349000000.0
DLTR,2013-08-03,False,Q2,2013,10-Q,1854900000.0,201300000.0,124700000.0,0.56,0.56,0.0,2908300000.0,1533200000.0,671800000.0,413700000.0,1825900000.0,300300000.0,-184900000.0,-100500000.0
DLTR,2013-05-04,False,Q1,2013,10-Q,1865800000.0,216600000.0,133500000.0,0.6,0.59,0.0,2811800000.0,1489800000.0,663000000.0,383300000.0,1739700000.0,129300000.0,-88200000.0,-57400000.0
DISH,2012-12-31,False,FY,2012,10-K,14266492000.0,1221835000.0,636687000.0,1.41,1.41,1.0,17379608000.0,9059153000.0,3924467000.0,3606140000.0,71628000.0,2011875000.0,-3019214000.0,4002484000.0
AVCA,2013-06-30,False,Q2,2013,10-Q,82691000.0,-2077000.0,-2281000.0,-0.39,-0.39,0.055,140352000.0,49731000.0,37388000.0,3965000.0,15281000.0,488000.0,-22361000.0,19900000.0
DVCR,2013-03-31,False,Q1,2013,10-Q,79337000.0,-1098000.0,-1051000.0,-0.18,-0.18,0.055,114152000.0,45479000.0,31702000.0,2365000.0,17579000.0,-1465000.0,-1253000.0,-855000.0
AVCA,2013-09-30,False,Q3,2013,10-Q,70353000.0,-2793000.0,-4868000.0,-0.83,-0.83,0.055,134498000.0,45347000.0,36423000.0,3419000.0,10420000.0,-357000.0,-20937000.0,18783000.0
DFRH,2013-06-30,False,Q2,2013,10-Q,26962970.0,531860.0,3637.0,0.0,0.0,0.0,83653347.0,24344925.0,12462011.0,9770166.0,34016859.0,2089926.0,-22618486.0,27598398.0
DFRH,2013-03-31,False,Q1,2013,10-Q,27079114.0,807112.0,238400.0,0.01,0.01,0.0,57187431.0,3273212.0,12178991.0,1663595.0,1861912.0,846430.0,-3388638.0,1505475.0
DLHC,2012-12-31,False,Q1,2013,10-Q,12994000.0,-94000.0,-128000.0,-0.01,-0.01,0.0,25828000.0,16209000.0,18092000.0,3239000.0,7706000.0,731000.0,-9000.0,-572000.0
DLHC,2013-03-31,False,Q2,2013,10-Q,13007000.0,9000.0,-109000.0,-0.01,-0.01,0.0,26605000.0,17032000.0,18952000.0,3196000.0,7633000.0,44000.0,-9000.0,72000.0
DNBF,2013-06-30,False,Q2,2013,10-Q,7046000.0,,1214000.0,0.44,0.44,0.07,667625000.0,,,54040000.0,57403000.0,5619000.0,3859000.0,27413000.0
DNBF,2013-03-31,False,Q1,2013,10-Q,6973000.0,,1138000.0,0.42,0.41,0.07,641777000.0,,,15575000.0,57657000.0,1803000.0,-5149000.0,1772000.0
DNBF,2013-09-30,False,Q3,2013,10-Q,7046000.0,,295000.0,0.11,0.1,0.07,649809000.0,,,19221000.0,57747000.0,7389000.0,-13942000.0,8625000.0
DFRH,2013-09-29,False,Q3,2013,10-Q,26368090.0,307749.0,69810.0,0.0,0.0,0.0,87258424.0,22553087.0,14708586.0,13156350.0,34034951.0,5769300.0,-24710140.0,29396862.0
DLHC,2013-06-30,False,Q3,2013,10-Q,13460000.0,158000.0,68000.0,0.01,0.01,0.0,26306000.0,16474000.0,18551000.0,3310000.0,7735000.0,367000.0,-9000.0,-137000.0
DLHC,2013-09-30,False,FY,2013,10-K,53506000.0,248000.0,-159000.0,-0.02,-0.02,0.0,25758000.0,15950000.0,17954000.0,3408000.0,7784000.0,1805000.0,-9000.0,-1477000.0
DWA,2013-09-30,False,Q3,2013,10-Q,154549000.0,17984000.0,10064000.0,0.12,0.12,0.0,2219224000.0,,,156426000.0,1381997000.0,70439000.0,-71482000.0,99112000.0
DSKX,2013-03-31,False,Q1,2013,10-Q,3965365.0,-490989.0,-457993.0,-0.04,-0.04,0.0,8220329.0,6165301.0,4347787.0,196513.0,3829697.0,-596987.0,-55203.0,393394.0
DWA,2013-03-31,False,Q1,2013,10-Q,134648000.0,5375000.0,5577000.0,0.07,0.07,0.0,1958069000.0,,,76235000.0,1341738000.0,41682000.0,-8588000.0,-16552000.0
DWA,2013-06-30,False,Q2,2013,10-Q,213436000.0,32239000.0,22253000.0,0.27,0.26,0.0,2111890000.0,,,28845000.0,1364506000.0,19696000.0,-59671000.0,9146000.0
DSPG,2013-06-30,False,Q2,2013,10-Q,40692000.0,39000.0,750000.0,0.03,0.03,0.0,189462000.0,78251000.0,29959000.0,15539000.0,146606000.0,476000.0,-7843000.0,1223000.0
DSKX,2013-06-30,False,Q2,2013,10-Q,3431154.0,-662838.0,-757063.0,-0.06,-0.06,0.0,8049076.0,6119798.0,4832204.0,461384.0,3177404.0,-606162.0,-52304.0,701775.0
DWA,2012-12-31,False,FY,2012,10-K,749842000.0,-64963000.0,-36422000.0,-0.43,-0.43,0.0,1944892000.0,,,59246000.0,1346246000.0,28397000.0,-234184000.0,150531000.0
DSKX,2012-09-30,True,Q3,2012,10-Q,3190390.0,-51334.0,-40364.0,0.0,0.0,0.0,9040313.0,8207414.0,,945065.0,6879116.0,-1286161.0,-241016.0,1187898.0
DSKX,2012-12-31,False,FY,2012,10-K,11224424.0,-3611243.0,-3623110.0,-0.33,-0.33,0.0,8224676.0,6151243.0,4061487.0,412488.0,4118012.0,-1810173.0,-77040.0,1015358.0
DSPG,2013-03-31,False,Q1,2013,10-Q,39650000.0,464000.0,1172000.0,0.05,0.05,0.0,189075000.0,79153000.0,30570000.0,19225000.0,145726000.0,-327000.0,-2364000.0,237000.0
DSPG,2012-12-31,False,FY,2012,10-K,162790000.0,-10602000.0,-8042000.0,-0.37,-0.37,0.0,185182000.0,79082000.0,29980000.0,21684000.0,142227000.0,10205000.0,1451000.0,-8060000.0
DSKX,2013-09-30,False,Q3,2013,10-Q,3200189.0,-781812.0,-1053406.0,-0.08,-0.08,0.0,7185324.0,5388823.0,3627781.0,763957.0,3520400.0,-350575.0,-29897.0,745108.0
DSPG,2013-09-30,False,Q3,2013,10-Q,35381000.0,-103000.0,398000.0,0.02,0.02,0.0,191348000.0,73830000.0,28367000.0,17271000.0,149578000.0,4973000.0,-11262000.0,1848000.0
DYAX,2013-03-31,False,Q1,2013,10-Q,12040000.0,-8463000.0,-11193000.0,-0.11,-0.11,0.0,47405000.0,34710000.0,15781000.0,16099000.0,-59821000.0,-7630000.0,2832000.0,879000.0
DXPE,2013-06-30,False,Q2,2013,10-Q,307942000.0,23265000.0,13727000.0,0.95,0.9,0.0,634025000.0,319979000.0,148338000.0,12094000.0,237933000.0,39021000.0,-46157000.0,9129000.0
DYAX,2013-06-30,False,Q2,2013,10-Q,11336000.0,-5850000.0,-8432000.0,-0.08,-0.08,0.0,70695000.0,58188000.0,15194000.0,43927000.0,-36969000.0,-11836000.0,5655000.0,30090000.0
DYAX,2012-12-31,False,FY,2012,10-K,54650000.0,-18885000.0,-29265000.0,-0.3,-0.3,0.0,55486000.0,42797000.0,18366000.0,20018000.0,-51560000.0,-28482000.0,14343000.0,2689000.0
DXPE,2012-12-31,False,FY,2012,10-K,1097110000.0,90522000.0,50895000.0,3.54,3.35,0.0,569732000.0,295702000.0,128452000.0,10455000.0,208493000.0,51206000.0,-159094000.0,117100000.0
DYAX,2013-09-30,False,Q3,2013,10-Q,13691000.0,-3641000.0,-6188000.0,-0.06,-0.06,0.0,70639000.0,58505000.0,17549000.0,43138000.0,-38802000.0,-14187000.0,4501000.0,32806000.0
DXPE,2013-09-30,False,Q3,2013,10-Q,329719000.0,26898000.0,16329000.0,1.13,1.07,0.0,651501000.0,325364000.0,159677000.0,8271000.0,256957000.0,67671000.0,-67878000.0,-1827000.0
DRRX,2012-12-31,False,FY,2012,10-K,53070000.0,16056000.0,16200000.0,0.18,0.18,0.0,45935000.0,36355000.0,6927000.0,11195000.0,36331000.0,-13448000.0,3907000.0,11840000.0
DRRX,2013-09-30,False,Q3,2013,10-Q,2966000.0,-5718000.0,-6024000.0,-0.06,-0.06,0.0,32224000.0,23120000.0,5061000.0,9558000.0,24168000.0,-11566000.0,9784000.0,145000.0
DRRX,2013-03-31,False,Q1,2013,10-Q,4153000.0,-5195000.0,-5183000.0,-0.05,-0.05,0.0,40908000.0,31085000.0,5102000.0,8250000.0,33528000.0,-3377000.0,432000.0,
DRRX,2013-06-30,False,Q2,2013,10-Q,3918000.0,-5157000.0,-5145000.0,-0.05,-0.05,0.0,36640000.0,27760000.0,5124000.0,7989000.0,29317000.0,-7645000.0,4356000.0,83000.0
DXPE,2013-03-31,False,Q1,2013,10-Q,290097000.0,22704000.0,13209000.0,0.92,0.87,0.0,575608000.0,306334000.0,140134000.0,7235000.0,221755000.0,16932000.0,-2360000.0,-17756000.0
DNKN,2013-03-30,False,Q1,2013,10-Q,161858000.0,63459000.0,23798000.0,0.22,0.22,0.19,3115873000.0,343729000.0,250856000.0,179186000.0,346107000.0,-26998000.0,-6808000.0,-39489000.0
DNKN,2012-12-29,False,FY,2012,10-K,658181000.0,239429000.0,108176000.0,0.94,0.93,0.6,3217513000.0,419780000.0,353515000.0,252618000.0,349975000.0,154420000.0,-22947000.0,-125602000.0
DNKN,2013-06-29,False,Q2,2013,10-Q,182488000.0,76805000.0,40812000.0,0.38,0.38,0.19,3120536000.0,344653000.0,258240000.0,176999000.0,358033000.0,9557000.0,-6829000.0,-78086000.0
DNKN,2013-09-28,False,Q3,2013,10-Q,186317000.0,82237000.0,40221000.0,0.38,0.37,0.19,3149958000.0,375241000.0,270071000.0,209800000.0,381203000.0,65315000.0,-12975000.0,-95018000.0
DTSI,2013-03-31,False,Q1,2013,10-Q,32728000.0,1037000.0,-1532000.0,-0.08,-0.08,0.0,242709000.0,86049000.0,20628000.0,44442000.0,181445000.0,1289000.0,1657000.0,-673000.0
DTSI,2012-12-31,False,FY,2012,10-K,100649000.0,-7881000.0,-15898000.0,-0.91,-0.91,0.0,247127000.0,90632000.0,26384000.0,40398000.0,180926000.0,14791000.0,-29242000.0,25338000.0
DTSI,2013-09-30,False,Q3,2013,10-Q,28159000.0,1932000.0,1988000.0,0.11,0.11,0.0,237703000.0,91834000.0,22069000.0,56870000.0,180030000.0,15025000.0,8532000.0,-7802000.0
DTSI,2013-06-30,False,Q2,2013,10-Q,27188000.0,-1815000.0,-2027000.0,-0.11,-0.11,0.0,243211000.0,93105000.0,20094000.0,53212000.0,180812000.0,3645000.0,8596000.0,-2179000.0
BOOM,2013-09-30,False,Q3,2013,10-Q,54268000.0,5460000.0,3562000.0,0.26,0.26,0.04,229554000.0,89850000.0,22642000.0,9578000.0,171173000.0,30734000.0,-13821000.0,-15707000.0
BOOM,2013-06-30,False,Q2,2013,10-Q,57859000.0,6013000.0,3440000.0,0.25,0.25,0.04,232343000.0,96904000.0,30022000.0,2323000.0,163360000.0,15398000.0,-9534000.0,-11629000.0
BOOM,2013-03-31,False,Q1,2013,10-Q,46270000.0,-1055000.0,215000.0,0.02,0.02,0.04,229007000.0,95554000.0,21361000.0,8174000.0,159157000.0,6290000.0,-4408000.0,-1661000.0
BOOM,2012-12-31,False,FY,2012,10-K,201567000.0,17403000.0,11696000.0,0.87,0.87,0.16,235431000.0,100666000.0,24378000.0,8200000.0,162556000.0,19970000.0,-25555000.0,8517000.0
