symbol,end_date,amend,period_focus,fiscal_year,doc_type,revenues,op_income,net_income,eps_basic,eps_diluted,dividend,assets,cur_assets,cur_liab,cash,equity,cash_flow_op,cash_flow_inv,cash_flow_fin
AKAM,2009-12-31,False,FY,2009,10-K,859773000.0,223480000.0,145913000.0,0.85,0.78,0.0,2087510000.0,761173000.0,327293000.0,181305000.0,1738722000.0,424412000.0,-357498000.0,-42537000.0
AKAM,2010-06-30,False,Q2,2010,10-Q,245318000.0,56839000.0,38123000.0,0.22,0.2,0.0,2202998000.0,778167000.0,199834000.0,120506000.0,1973088000.0,174133000.0,-223708000.0,-8705000.0
AKAM,2010-09-30,False,Q3,2010,10-Q,253551000.0,59042000.0,39709000.0,0.22,0.21,0.0,2262752000.0,855808000.0,201165000.0,197567000.0,2034147000.0,292096000.0,-266900000.0,-10801000.0
AKAM,2011-03-31,False,Q1,2011,10-Q,275953000.0,72748000.0,50617000.0,0.27,0.26,0.0,2374799000.0,816814000.0,134095000.0,217174000.0,2210188000.0,88511000.0,-74512000.0,-30707000.0
AKAM,2010-12-31,False,FY,2010,10-K,1023586000.0,254277000.0,171220000.0,0.97,0.9,0.0,2352676000.0,858467000.0,145151000.0,231866000.0,2177605000.0,402455000.0,-335359000.0,-17676000.0
AKAM,2011-06-30,False,Q2,2011,10-Q,276989000.0,73232000.0,47921000.0,0.26,0.25,0.0,2404149000.0,750953000.0,138708000.0,205629000.0,2228315000.0,200359000.0,-156214000.0,-73148000.0
ATSG,2011-06-30,False,Q2,2011,10-Q,193061000.0,,12299000.0,0.19,0.19,0.0,964720000.0,117717000.0,124304000.0,37895000.0,319556000.0,78541000.0,-100751000.0,13562000.0
ATSG,2011-09-30,False,Q3,2011,10-Q,195480000.0,-1510000.0,-4802000.0,-0.08,-0.08,0.0,958041000.0,102468000.0,112436000.0,28779000.0,315222000.0,106876000.0,-160366000.0,35726000.0
AIRM,2011-06-30,False,Q2,2011,10-Q,150162000.0,17853000.0,10083000.0,0.8,0.79,0.0,496868000.0,248127000.0,103666000.0,43197000.0,265882000.0,12614000.0,-22721000.0,-7406000.0
AIRM,2011-09-30,False,Q3,2011,10-Q,185172000.0,33429000.0,18462000.0,1.45,1.44,0.0,759127000.0,266845000.0,116274000.0,2515000.0,285893000.0,23720000.0,-240104000.0,158189000.0
AIRM,2010-12-31,True,FY,2010,10-K,562002000.0,83198000.0,42757000.0,3.42,3.39,0.0,723110000.0,237992000.0,115393000.0,60710000.0,233429000.0,110036000.0,-26942000.0,-60457000.0
AIRM,2011-06-30,True,Q2,2011,10-Q,150162000.0,19785000.0,9920000.0,0.78,0.77,0.0,724100000.0,236209000.0,145080000.0,43197000.0,253118000.0,32742000.0,-14954000.0,-35301000.0
AIRM,2011-09-30,True,Q3,2011,10-Q,185172000.0,35667000.0,18540000.0,1.46,1.44,0.0,986372000.0,244398000.0,158423000.0,2515000.0,273207000.0,54304000.0,-229364000.0,116865000.0
AIRM,2011-03-31,True,Q1,2011,10-Q,131905000.0,12722000.0,5712000.0,0.45,0.45,0.0,721761000.0,229950000.0,123384000.0,56412000.0,241324000.0,24605000.0,-12256000.0,-16647000.0
AIRT,2011-06-30,False,Q1,2012,10-Q,16561497.0,250992.0,168149.0,0.07,0.07,0.25,31440313.0,27548801.0,5517302.0,6660973.0,25923011.0,980735.0,-344372.0,-490457.0
AIRT,2011-09-30,False,Q2,2012,10-Q,25460918.0,918814.0,592723.0,0.24,0.24,0.0,34665611.0,30665200.0,8149877.0,4290668.0,26515734.0,-1176008.0,-554674.0,-493717.0
ALGN,2011-09-30,False,Q3,2011,10-Q,125894000.0,26312000.0,19264000.0,0.25,0.24,0.0,585920000.0,327134000.0,120187000.0,202229000.0,456876000.0,88479000.0,-199297000.0,18401000.0
AMOT,2011-09-30,False,Q3,2011,10-Q,27331000.0,2261000.0,1557000.0,0.18,0.18,0.0,57528000.0,35931000.0,19398000.0,4949000.0,34852000.0,3576000.0,-1671000.0,-401000.0
AMOT,2011-06-30,False,Q2,2011,10-Q,28862000.0,2180000.0,1481000.0,0.17,0.17,0.0,55945000.0,33312000.0,18434000.0,3860000.0,34015000.0,1978000.0,-1325000.0,-430000.0
ALQA,2011-06-30,False,Q2,2011,10-Q,848228.0,-656463.0,-656113.0,0.0,0.0,0.0,24766612.0,1940703.0,240409.0,1521374.0,24479425.0,-1204092.0,341739.0,990000.0
ALQA,2011-09-30,False,Q3,2011,10-Q,419825.0,-844618.0,-843945.0,0.0,0.0,0.0,24200571.0,1240628.0,338748.0,984464.0,23814026.0,-1498275.0,99012.0,990000.0
AHPI,2011-09-30,False,Q1,2012,10-Q,11395008.0,-228072.0,-144968.0,-0.02,-0.02,0.0,31921903.0,22706905.0,4897172.0,6164178.0,27024731.0,150149.0,-498858.0,0.0
ARLP,2010-09-30,False,Q3,2010,10-Q,410448000.0,81322000.0,73201000.0,,1.48,0.0,1176106000.0,196437000.0,165853000.0,20294000.0,,394243000.0,-238121000.0,-157110000.0
ARLP,2011-03-31,False,Q1,2011,10-Q,423258000.0,103769000.0,95380000.0,,1.99,0.0,1562406000.0,531945000.0,164080000.0,338976000.0,,120848000.0,-68036000.0,-53398000.0
ARLP,2010-06-30,False,Q2,2010,10-Q,400343000.0,92971000.0,85461000.0,,1.82,0.0,1153502000.0,196161000.0,155391000.0,9669000.0,,258867000.0,-183627000.0,-86794000.0
ARLP,2010-12-31,False,FY,2010,10-K,1610065000.0,351769000.0,321017000.0,,6.68,0.0,1501278000.0,503337000.0,154605000.0,339562000.0,,520588000.0,-294991000.0,92683000.0
ARLP,2011-06-30,False,Q2,2011,10-Q,457946000.0,107179000.0,98178000.0,2.04,2.04,0.0,1626010000.0,555508000.0,178176000.0,347111000.0,,261385000.0,-147025000.0,-106811000.0
ARLP,2011-09-30,False,Q3,2011,10-Q,487747000.0,112115000.0,104093000.0,2.16,2.16,0.0,1679165000.0,506059000.0,194835000.0,307177000.0,,432336000.0,-284063000.0,-180658000.0
AHGP,2011-06-30,False,Q2,2011,10-Q,457855000.0,106284000.0,53412000.0,,0.89,0.0,1628496000.0,557937000.0,178815000.0,349612000.0,,259741000.0,-147025000.0,-105341000.0
AHGP,2011-09-30,False,Q3,2011,10-Q,487657000.0,111688000.0,57108000.0,,0.95,0.0,1681835000.0,508671000.0,195227000.0,309771000.0,,429975000.0,-284063000.0,-178378000.0
AIQ,2011-06-30,False,Q2,2011,10-Q,127780000.0,,-4040000.0,-0.08,-0.08,0.0,885408000.0,156460000.0,100205000.0,64171000.0,53035000.0,46681000.0,-69470000.0,-10202000.0
AIQ,2011-09-30,False,Q3,2011,10-Q,126791000.0,,-137270000.0,-2.58,-2.58,0.0,690935000.0,135076000.0,106972000.0,40334000.0,-88322000.0,71044000.0,-81506000.0,-46366000.0
AFOP,2011-06-30,False,Q2,2011,10-Q,10655000.0,1068000.0,1249000.0,0.14,0.14,0.0,69531000.0,51344000.0,7228000.0,10324000.0,61546000.0,751000.0,713000.0,405000.0
AFOP,2011-09-30,False,Q3,2011,10-Q,11778000.0,1334000.0,1454000.0,0.16,0.16,0.0,70928000.0,52985000.0,7738000.0,14992000.0,62493000.0,2863000.0,3937000.0,525000.0
ALLBD,2011-06-30,False,Q2,2011,10-Q,4897000.0,,644000.0,0.12,0.12,0.0,466991000.0,,,6121000.0,85916000.0,-5520000.0,2940000.0,16438000.0
ALLBD,2011-09-30,False,Q3,2011,10-Q,4919000.0,,-778000.0,-0.15,-0.15,0.0,460049000.0,,,5614000.0,83970000.0,-4444000.0,17901000.0,10096000.0
ALGT,2011-06-30,False,Q2,2011,10-Q,200449000.0,20712000.0,11949000.0,0.63,0.62,0.0,701978000.0,391945000.0,206197000.0,172204000.0,328335000.0,104270000.0,-156623000.0,111264000.0
ALGT,2011-09-30,False,Q3,2011,10-Q,191500000.0,16731000.0,9486000.0,0.5,0.49,0.0,690052000.0,353141000.0,181349000.0,87338000.0,339106000.0,99499000.0,-242506000.0,117052000.0
ALIM,2011-09-30,False,Q3,2011,10-Q,,,-6540000.0,-0.21,-0.21,0.0,40294000.0,40076000.0,6199000.0,38107000.0,30585000.0,-16148000.0,25724000.0,17000.0
ALIM,2011-06-30,False,Q2,2011,10-Q,,,-5208000.0,-0.17,-0.17,0.0,45874000.0,45653000.0,5212000.0,43932000.0,36650000.0,-10576000.0,25748000.0,246000.0
ALCO,2011-06-30,False,Q3,2011,10-Q,39341000.0,10073000.0,5971000.0,0.81,0.81,0.0,189828000.0,39063000.0,10107000.0,3074000.0,113082000.0,7185000.0,-5642000.0,-9395000.0
ALCO,2011-09-30,False,FY,2011,10-K,98592000.0,15237000.0,7097000.0,0.96,0.96,0.12,180035000.0,29181000.0,11827000.0,1336000.0,110662000.0,16747000.0,-8093000.0,-18244000.0
ALKS,2011-09-30,False,Q2,2012,10-Q,71978000.0,-11763000.0,-22255000.0,-0.22,-0.22,0.0,1504103000.0,355708000.0,90324000.0,89237000.0,909680000.0,-15554000.0,-393051000.0,459448000.0
ALXN,2010-06-30,False,Q2,2010,10-Q,125834000.0,32325000.0,21773000.0,0.24,0.24,0.0,889594000.0,491785000.0,89229000.0,212104000.0,792214000.0,66954000.0,-23920000.0,14210000.0
ALXN,2010-09-30,False,Q3,2010,10-Q,141569000.0,42713000.0,27873000.0,0.31,0.3,0.0,942257000.0,558237000.0,117663000.0,209956000.0,811816000.0,109897000.0,-79340000.0,23017000.0
ALXN,2010-12-31,False,FY,2010,10-K,540957000.0,150638000.0,97030000.0,1.09,1.04,0.0,1012037000.0,646556000.0,138515000.0,267145000.0,859736000.0,160906000.0,-89318000.0,38867000.0
ALXN,2011-03-31,False,Q1,2011,10-Q,166126000.0,40233000.0,26830000.0,0.3,0.28,0.0,1154529000.0,669246000.0,217182000.0,289430000.0,901365000.0,24361000.0,-72965000.0,69892000.0
ALXN,2011-06-30,False,Q2,2011,10-Q,185699000.0,49024000.0,34745000.0,0.19,0.18,0.0,1179575000.0,700395000.0,187780000.0,347868000.0,953502000.0,103045000.0,-41970000.0,17788000.0
ALXN,2011-09-30,False,Q3,2011,10-Q,204047000.0,66199000.0,65570000.0,0.36,0.34,0.0,1305042000.0,817356000.0,211244000.0,438154000.0,1055728000.0,179297000.0,-34378000.0,26197000.0
ALGN,2010-06-30,False,Q2,2010,10-Q,108196000.0,45344000.0,32603000.0,0.43,0.42,0.0,408692000.0,331097000.0,73807000.0,235801000.0,333953000.0,61241000.0,1959000.0,6364000.0
ALGN,2010-09-30,False,Q3,2010,10-Q,95947000.0,21923000.0,16815000.0,0.22,0.22,0.0,445235000.0,357942000.0,80036000.0,264924000.0,359402000.0,97004000.0,-8556000.0,10018000.0
ALGN,2010-12-31,False,FY,2010,10-K,387126000.0,102734000.0,74253000.0,0.98,0.95,0.0,476943000.0,388611000.0,92974000.0,294664000.0,377747000.0,129529000.0,-15920000.0,14707000.0
ALGN,2011-03-31,False,Q1,2011,10-Q,104856000.0,21023000.0,15841000.0,0.21,0.2,0.0,496982000.0,417941000.0,87994000.0,308608000.0,402105000.0,17248000.0,-7226000.0,3749000.0
ALGN,2011-06-30,False,Q2,2011,10-Q,120086000.0,16595000.0,11162000.0,0.14,0.14,0.0,547049000.0,286573000.0,109451000.0,168607000.0,429782000.0,46944000.0,-188206000.0,15128000.0
ALXA,2011-06-30,False,Q2,2011,10-Q,1258000.0,-8141000.0,-9006000.0,-0.13,-0.13,0.0,62376000.0,39379000.0,31273000.0,15872000.0,11852000.0,-15938000.0,4623000.0,339758000.0
ALXA,2011-09-30,False,Q3,2011,10-Q,1259000.0,-9901000.0,-13417000.0,-0.19,-0.19,0.0,51239000.0,29206000.0,35186000.0,10503000.0,-910000.0,-24581000.0,9372000.0,338283000.0
AMZN,2011-09-30,False,Q3,2011,10-Q,10876000000.0,79000000.0,63000000.0,0.14,0.14,0.0,19054000000.0,11904000000.0,8978000000.0,2823000000.0,7766000000.0,797000000.0,100000000.0,-82000000.0
ABK,2011-09-30,False,Q3,2011,10-Q,25717000.0,,-75507000.0,-0.25,-0.25,0.0,27626582000.0,,,21316000.0,-2180576000.0,198898000.0,29905000.0,-216984000.0
ABK,2011-06-30,False,Q2,2011,10-Q,148195000.0,,-102432000.0,-0.34,-0.34,0.0,27940429000.0,,,17379000.0,-2073981000.0,207563000.0,15907000.0,-215588000.0
AMZN,2009-06-30,False,Q2,2009,10-Q,4651000000.0,159000000.0,142000000.0,0.33,0.32,0.0,7675000000.0,5304000000.0,3636000000.0,1936000000.0,3256000000.0,468000000.0,-279000000.0,-3000000.0
AMZN,2009-09-30,False,Q3,2009,10-Q,5449000000.0,251000000.0,199000000.0,0.46,0.45,0.0,8972000000.0,6369000000.0,4537000000.0,2514000000.0,3585000000.0,799000000.0,-302000000.0,64000000.0
AMZN,2009-12-31,False,FY,2009,10-K,24509000000.0,1129000000.0,902000000.0,2.08,2.04,0.0,13813000000.0,9797000000.0,7364000000.0,3444000000.0,5257000000.0,3293000000.0,-2337000000.0,-280000000.0
AMZN,2010-03-31,False,Q1,2010,10-Q,7131000000.0,394000000.0,299000000.0,0.67,0.66,0.0,12042000000.0,7964000000.0,5193000000.0,1844000000.0,5618000000.0,-1098000000.0,-542000000.0,87000000.0
AMZN,2010-06-30,False,Q2,2010,10-Q,6566000000.0,270000000.0,207000000.0,0.46,0.45,0.0,12397000000.0,8118000000.0,5250000000.0,1629000000.0,5857000000.0,250000000.0,-475000000.0,43000000.0
AMZN,2010-09-30,False,Q3,2010,10-Q,7560000000.0,268000000.0,231000000.0,0.51,0.51,0.0,14162000000.0,9559000000.0,6375000000.0,1539000000.0,6397000000.0,855000000.0,-1128000000.0,93000000.0
AMZN,2010-12-31,False,FY,2010,10-K,34204000000.0,1406000000.0,1152000000.0,2.58,2.53,0.0,18797000000.0,13747000000.0,10372000000.0,3777000000.0,6864000000.0,3495000000.0,-3360000000.0,181000000.0
AMZN,2011-03-31,False,Q1,2011,10-Q,9857000000.0,322000000.0,201000000.0,0.44,0.44,0.0,16882000000.0,11288000000.0,7730000000.0,2641000000.0,7347000000.0,-1586000000.0,390000000.0,24000000.0
AMZN,2011-06-30,False,Q2,2011,10-Q,9913000000.0,201000000.0,191000000.0,0.42,0.41,0.0,17941000000.0,11279000000.0,8045000000.0,2047000000.0,7765000000.0,423000000.0,-951000000.0,-91000000.0
AMAG,2011-03-31,False,Q1,2011,10-Q,13385000.0,,-22295000.0,-1.05,-1.05,0.0,313222000.0,268731000.0,33592000.0,77318000.0,227158000.0,-21225000.0,-14113000.0,10000.0
AMAG,2010-12-31,False,FY,2010,10-K,66245000.0,,-81153000.0,-3.9,-3.9,0.0,336076000.0,290784000.0,36711000.0,112646000.0,245286000.0,-1527000.0,-103741000.0,167788000.0
AMAG,2011-06-30,False,Q2,2011,10-Q,15402000.0,,-19562000.0,-0.92,-0.92,0.0,301239000.0,265570000.0,38362000.0,79956000.0,212018000.0,-29903000.0,-3091000.0,304000.0
AMAG,2011-09-30,False,Q3,2011,10-Q,17555000.0,,-16631000.0,-0.78,-0.78,0.0,289736000.0,257961000.0,43475000.0,75777000.0,197014000.0,-42147000.0,4974000.0,304000.0
AIMC,2011-10-01,False,Q3,2011,10-Q,177853000.0,18651000.0,12140000.0,0.46,0.46,0.0,635323000.0,332914000.0,107894000.0,90261000.0,210238000.0,29107000.0,-81816000.0,69009000.0
AIMC,2011-07-02,False,Q2,2011,10-Q,165395000.0,19072000.0,8918000.0,0.34,0.34,0.0,643498000.0,333449000.0,108832000.0,90487000.0,205900000.0,7155000.0,-69705000.0,78634000.0
ASPS,2011-06-30,False,Q2,2011,10-Q,93268000.0,16267000.0,13385000.0,0.54,0.52,0.0,203049000.0,92565000.0,31850000.0,35032000.0,167876000.0,38162000.0,-8709000.0,-16555000.0
ASPS,2011-09-30,False,Q3,2011,10-Q,109793000.0,21125000.0,17171000.0,0.71,0.67,0.0,209729000.0,80610000.0,42491000.0,21250000.0,163675000.0,68751000.0,-28983000.0,-40652000.0
ALTR,2009-06-26,False,Q2,2009,10-Q,279201000.0,,47423000.0,0.16,0.16,0.05,2006256000.0,1768197000.0,398355000.0,1274975000.0,898824000.0,90871000.0,-8628000.0,-24011000.0
ALTR,2009-09-25,False,Q3,2009,10-Q,286612000.0,,56704000.0,0.19,0.19,0.05,2146969000.0,1918154000.0,476175000.0,1363939000.0,958577000.0,196354000.0,-11590000.0,-37568000.0
ALTR,2009-12-31,False,FY,2009,10-K,1195413000.0,,251062000.0,0.85,0.84,0.2,2293231000.0,2041770000.0,489961000.0,1546672000.0,1085336000.0,372706000.0,-13875000.0,-28902000.0
ALTR,2010-04-02,False,Q1,2010,10-Q,402295000.0,,153173000.0,0.51,0.5,0.05,2637369000.0,2394461000.0,613376000.0,1738375000.0,1313501000.0,132670000.0,2007000.0,57026000.0
ALTR,2010-07-02,False,Q2,2010,10-Q,469300000.0,,180607000.0,0.59,0.58,0.05,2982990000.0,2751373000.0,660702000.0,2067215000.0,1594951000.0,378591000.0,-976000.0,142928000.0
ALTR,2010-10-01,False,Q3,2010,10-Q,527453000.0,,217491000.0,0.7,0.69,0.06,3351450000.0,3128880000.0,704859000.0,2414416000.0,1924258000.0,646544000.0,-4945000.0,226145000.0
ALTR,2010-12-31,False,FY,2010,10-K,1954426000.0,,782884000.0,2.55,2.49,0.22,3759837000.0,3531010000.0,696487000.0,2765196000.0,2323652000.0,856695000.0,-22952000.0,384781000.0
ALTR,2011-04-01,False,Q1,2011,10-Q,535813000.0,,224069000.0,0.7,0.68,0.06,3996801000.0,3770768000.0,648749000.0,3097981000.0,2606672000.0,297009000.0,-3831000.0,39607000.0
ALTR,2011-07-01,False,Q2,2011,10-Q,548383000.0,,214627000.0,0.66,0.65,0.06,4207749000.0,3988857000.0,596584000.0,3267370000.0,2857091000.0,456364000.0,-9042000.0,54852000.0
ALTR,2011-09-30,False,Q3,2011,10-Q,522474000.0,,185404000.0,0.58,0.57,0.08,4271810000.0,3969178000.0,1167421000.0,3177314000.0,2834768000.0,739237000.0,-151229000.0,-175890000.0
AOSL,2011-09-30,False,Q1,2012,10-Q,83448000.0,2900000.0,2139000.0,0.09,0.08,0.0,321446000.0,172680000.0,54959000.0,88400000.0,262153000.0,11941000.0,-12652000.0,2409000.0
ATEC,2011-06-30,False,Q2,2011,10-Q,50862000.0,-3304000.0,-3044000.0,-0.03,-0.03,0.0,384446000.0,121865000.0,42529000.0,21761000.0,275324000.0,4556000.0,-4817000.0,-1152000.0
ATEC,2011-09-30,False,Q3,2011,10-Q,47619000.0,-2362000.0,-1304000.0,-0.01,-0.01,0.0,372690000.0,119439000.0,44111000.0,22144000.0,267469000.0,11109000.0,-9098000.0,-2985000.0
AFAM,2011-06-30,False,Q2,2011,10-Q,81721000.0,8328000.0,4950000.0,0.53,0.53,0.0,233209000.0,108313000.0,26879000.0,56178000.0,195493000.0,13742000.0,-5353000.0,-154000.0
AFAM,2011-09-30,False,Q3,2011,10-Q,86207000.0,8037000.0,4842000.0,0.52,0.52,0.0,244661000.0,88826000.0,30704000.0,29611000.0,200613000.0,19404000.0,-37549000.0,-187000.0
ALNY,2010-06-30,False,Q2,2010,10-Q,26617000.0,-11626000.0,-14632000.0,-0.35,-0.35,0.0,440180000.0,273510000.0,102033000.0,66182000.0,165478000.0,-39915000.0,-34425000.0,3083000.0
ALNY,2010-09-30,False,Q3,2010,10-Q,27668000.0,-8728000.0,-9630000.0,-0.23,-0.23,0.0,412606000.0,244623000.0,99433000.0,46881000.0,160643000.0,-63953000.0,-29741000.0,3136000.0
ALNY,2010-12-31,False,FY,2010,10-K,100041000.0,-44070000.0,-43515000.0,-1.04,-1.04,0.0,393265000.0,254139000.0,102046000.0,74599000.0,158233000.0,-84341000.0,17838000.0,3663000.0
ALNY,2011-03-31,False,Q1,2011,10-Q,20897000.0,-15676000.0,-16285000.0,-0.38,-0.38,0.0,369052000.0,250709000.0,99344000.0,90590000.0,145567000.0,-6305000.0,22287000.0,9000.0
ALNY,2011-06-30,False,Q2,2011,10-Q,100122000.0,-13118000.0,-13824000.0,-0.33,-0.33,0.0,340828000.0,224334000.0,100534000.0,67110000.0,136551000.0,-32884000.0,24924000.0,471000.0
ALNY,2011-09-30,False,Q3,2011,10-Q,84810000.0,-12438000.0,-13237000.0,-0.31,-0.31,0.0,310223000.0,179957000.0,93927000.0,74336000.0,127873000.0,-61909000.0,61175000.0,471000.0
MDRX,2010-09-30,False,Q3,2010,10-Q,242393000.0,-1687000.0,1373000.0,0.01,0.01,0.0,2377643000.0,550160000.0,385260000.0,120067000.0,1368483000.0,82313000.0,127717000.0,-171645000.0
MDRX,2011-03-31,False,Q1,2011,10-Q,335308000.0,24471000.0,12613000.0,0.07,0.06,0.0,2445941000.0,598623000.0,451975000.0,145446000.0,1427814000.0,66894000.0,-30060000.0,-21446000.0
MDRX,2011-06-30,False,Q2,2011,10-Q,356831000.0,32077000.0,15876000.0,0.08,0.08,0.0,2445607000.0,608453000.0,487732000.0,115671000.0,1407607000.0,119147000.0,-42144000.0,-91384000.0
MDRX,2011-09-30,False,Q3,2011,10-Q,368763000.0,37426000.0,20984000.0,0.11,0.11,0.0,2426509000.0,593308000.0,463208000.0,84778000.0,1438898000.0,161325000.0,-70462000.0,-134438000.0
MGTE,2011-09-30,False,Q3,2011,10-Q,,,,,,0.0,1870546000.0,,,61396000.0,199750000.0,-64000.0,-1561105000.0,1622565000.0
AMR,2010-06-30,False,Q2,2010,10-Q,5674000000.0,196000000.0,-11000000.0,-0.03,-0.03,0.0,25885000000.0,7344000000.0,9359000000.0,197000000.0,-3930000000.0,1173000000.0,-1374000000.0,245000000.0
AMR,2010-09-30,False,Q3,2010,10-Q,5842000000.0,342000000.0,143000000.0,0.43,0.39,0.0,25357000000.0,6837000000.0,8939000000.0,202000000.0,-3643000000.0,1090000000.0,-1496000000.0,455000000.0
AMR,2010-12-31,False,FY,2010,10-K,22170000000.0,308000000.0,-471000000.0,-1.41,-1.41,0.0,25088000000.0,6838000000.0,8780000000.0,168000000.0,-3945000000.0,1241000000.0,-2030000000.0,804000000.0
AMR,2011-03-31,False,Q1,2011,10-Q,5533000000.0,-232000000.0,-436000000.0,-1.31,-1.31,0.0,27113000000.0,8825000000.0,9853000000.0,286000000.0,-3949000000.0,708000000.0,-1555000000.0,965000000.0
AMR,2011-06-30,False,Q2,2011,10-Q,6114000000.0,-78000000.0,-286000000.0,-0.85,-0.85,0.0,25787000000.0,7997000000.0,9766000000.0,318000000.0,-4509000000.0,653000000.0,-1298000000.0,795000000.0
AMR,2011-09-30,False,Q3,2011,10-Q,6376000000.0,39000000.0,-162000000.0,-0.48,-0.48,0.0,24719000000.0,6838000000.0,8923000000.0,304000000.0,-4833000000.0,346000000.0,-930000000.0,720000000.0
ATAX,2011-09-30,False,Q3,2011,10-Q,7144413.0,132052.0,277421.0,0.01,0.01,0.0,297409608.0,,,10411071.0,,7071782.0,-36071992.0,26134233.0
ATAX,2011-06-30,False,Q2,2011,10-Q,6860414.0,-243248.0,-120812.0,0.0,0.0,0.0,293871126.0,,,1898398.0,,3085886.0,-39414645.0,24950109.0
AGNC,2011-03-31,False,Q1,2011,10-Q,15749000.0,,133543000.0,1.48,1.48,1.4,29154963000.0,,,300574000.0,3344501000.0,375539000.0,-12219975000.0,11971752000.0
AGNC,2011-06-30,False,Q2,2011,10-Q,-6121000.0,,177822000.0,1.36,1.36,1.4,43636570000.0,,,625850000.0,4776646000.0,363452000.0,-24507198000.0,24596338000.0
AGNC,2011-09-30,False,Q3,2011,10-Q,41262000.0,,250401000.0,1.39,1.39,1.4,47039429000.0,,,984393000.0,4940256000.0,668850000.0,-29565844000.0,29708129000.0
ASBI,2011-06-30,False,Q2,2011,10-Q,6072000.0,,270000.0,0.09,0.09,0.01,440061000.0,,,4866000.0,33475000.0,2403000.0,3682000.0,9910000.0
AMED,2008-12-31,False,FY,2008,10-K,1187415000.0,157101000.0,86682000.0,3.28,3.22,0.0,1070194000.0,194350000.0,204627000.0,2847000.0,561335000.0,150741000.0,-505651000.0,301567000.0
ASBI,2011-09-30,False,Q3,2011,10-Q,5981000.0,,298000.0,0.1,0.1,0.01,431183000.0,,,4595000.0,34201000.0,3971000.0,11207000.0,-485000.0
AMED,2009-03-31,False,Q1,2009,10-Q,341838000.0,46919000.0,27037000.0,1.01,0.99,0.0,1086401000.0,198871000.0,197316000.0,25648000.0,597294000.0,54485000.0,-15066000.0,-16618000.0
AMED,2009-09-30,False,Q3,2009,10-Q,388257000.0,60734000.0,35940000.0,1.31,1.29,0.0,1130940000.0,200909000.0,232584000.0,45160000.0,686148000.0,218922000.0,-64771000.0,-111838000.0
AMED,2009-06-30,False,Q2,2009,10-Q,377892000.0,59540000.0,35083000.0,1.29,1.27,0.0,1083398000.0,173196000.0,217263000.0,898000.0,642842000.0,130298000.0,-41485000.0,-90762000.0
AMED,2009-12-31,False,FY,2009,10-K,1513459000.0,230748000.0,135837000.0,4.99,4.89,0.0,1172351000.0,218036000.0,229306000.0,34485000.0,736335000.0,247659000.0,-97255000.0,-118766000.0
AMED,2010-03-31,False,Q1,2010,10-Q,412967000.0,61714000.0,36646000.0,1.32,1.29,0.0,1222445000.0,261108000.0,238623000.0,81980000.0,784415000.0,71037000.0,-14366000.0,-9176000.0
AMED,2010-06-30,False,Q2,2010,10-Q,422349000.0,56128000.0,32202000.0,1.15,1.13,0.0,1269220000.0,290371000.0,238237000.0,116027000.0,827521000.0,125434000.0,-27686000.0,-16206000.0
AMED,2010-09-30,False,Q3,2010,10-Q,404680000.0,37108000.0,21634000.0,0.77,0.76,0.0,1263922000.0,282257000.0,218627000.0,128037000.0,848221000.0,172608000.0,-41660000.0,-37396000.0
AMED,2010-12-31,False,FY,2010,10-K,1634319000.0,193510000.0,112580000.0,4.02,3.95,0.0,1299825000.0,293930000.0,216304000.0,120295000.0,879715000.0,206273000.0,-73616000.0,-46847000.0
AMED,2011-03-31,False,Q1,2011,10-Q,364302000.0,27481000.0,15288000.0,0.54,0.53,0.0,1327560000.0,318097000.0,227728000.0,148868000.0,904127000.0,52554000.0,-15946000.0,-8035000.0
AMED,2011-06-30,False,Q2,2011,10-Q,373722000.0,38010000.0,21656000.0,0.76,0.75,0.0,1340647000.0,204781000.0,215790000.0,28132000.0,929980000.0,76513000.0,-151535000.0,-17141000.0
AMED,2011-09-30,False,Q3,2011,10-Q,374861000.0,-557317000.0,-423722000.0,-14.73,-14.73,0.0,846776000.0,205415000.0,209508000.0,29462000.0,511981000.0,104293000.0,-168663000.0,-26463000.0
DOX,2009-09-30,False,FY,2009,20-F,2727461000.0,367319000.0,326176000.0,1.61,1.58,0.0,4328417000.0,1872558000.0,610867000.0,728762000.0,3213053000.0,519156000.0,-66376000.0,-442868000.0
DOX,2010-09-30,False,FY,2010,20-F,2883256000.0,410433000.0,343906000.0,1.7,1.69,0.0,4820604000.0,2251799000.0,1024147000.0,1036195000.0,3229380000.0,685198000.0,-211506000.0,-166259000.0
DOX,2011-09-30,False,FY,2011,20-F,3058491000.0,404364000.0,346665000.0,1.87,1.86,0.0,4636572000.0,1979320000.0,1011206000.0,831371000.0,3023301000.0,535492000.0,-221671000.0,-518645000.0
AMCX,2011-06-30,False,Q2,2011,10-Q,291965000.0,82274000.0,27155000.0,0.39,0.39,0.0,2110466000.0,801144000.0,286461000.0,197837000.0,-1099435000.0,119122000.0,-4462000.0,2857000.0
AMCX,2011-09-30,False,Q3,2011,10-Q,283914000.0,94444000.0,40003000.0,0.58,0.55,0.0,2121457000.0,815403000.0,295884000.0,224959000.0,-1065497000.0,202361000.0,-7386000.0,-50128000.0
